Date,Description,Amount (Negated),Amount,Category,Amount (Raw),Entered,Reconciled
6/14/2022,Santis Rider,170.00,0,Expenses:Food:Groceries,-170.00,TRUE,TRUE
6/14/2022,Water Crackers,176.00,0,Expenses:Gifts,-176.00,TRUE,TRUE
6/15/2022,Butane Lazada,455.00,0,Expenses:Household Supplies,-455.00,TRUE,TRUE
6/16/2022,1411 atm withdrawal,0,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,TRUE,TRUE
6/16/2022,Alessi Piano Book,800.00,0,Expenses:Childcare:Books,-800.00,TRUE,TRUE
6/16/2022,Alessi Soccer,1000.00,0,Expenses:Childcare:Extracurricular Activities,-1000.00,TRUE,TRUE
6/16/2022,Tennis Court,3000.00,0,Expenses:Health:Sports,-3000.00,TRUE,TRUE
6/17/2022,1417 atm withdrawal-other bank,0,5000.00,Assets:Current Assets:Banks Local:BPI ATM House,5000.00,TRUE,TRUE
6/17/2022,2 Plants,300.00,0,Expenses:Food:Groceries,-300.00,TRUE,TRUE
6/17/2022,Alessi Piano Lessson,500.00,0,Expenses:Childcare:Extracurricular Activities,-500.00,TRUE,TRUE
6/17/2022,Alessi Playdate Dinner,1843.00,0,Expenses:Food:Dining,-1843.00,TRUE,TRUE
6/17/2022,Alugbati,25.00,0,Expenses:Food:Groceries,-25.00,TRUE,TRUE
6/17/2022,Apple,80.00,0,Expenses:Food:Groceries,-80.00,TRUE,TRUE
6/17/2022,Ara Food Allowance,500.00,0,Liabilities:Other:Ara Loan:Allowance,-500.00,TRUE,TRUE
6/17/2022,Asparagus,140.00,0,Expenses:Food:Groceries,-140.00,TRUE,TRUE
6/17/2022,Avocado,220.00,0,Expenses:Food:Groceries,-220.00,TRUE,TRUE
6/17/2022,Banana,75.00,0,Expenses:Food:Groceries,-75.00,TRUE,TRUE
6/17/2022,Brocolli,106.00,0,Expenses:Food:Groceries,-106.00,TRUE,TRUE
6/17/2022,Celery,65.00,0,Expenses:Food:Groceries,-65.00,TRUE,TRUE
6/17/2022,Cury,85.00,0,Expenses:Food:Groceries,-85.00,TRUE,TRUE
6/17/2022,Egg,135.00,0,Expenses:Food:Groceries,-135.00,TRUE,TRUE
6/17/2022,Elmer Salary,800.00,0,Expenses:Professional Fees,-800.00,TRUE,TRUE
6/17/2022,F. Beans,90.00,0,Expenses:Food:Groceries,-90.00,TRUE,TRUE
6/17/2022,Flowers,350.00,0,Expenses:Food:Groceries,-350.00,TRUE,TRUE
6/17/2022,Ground Beef,658.00,0,Expenses:Food:Groceries,-658.00,TRUE,TRUE
6/17/2022,Kamatis,50.00,0,Expenses:Food:Groceries,-50.00,TRUE,TRUE
6/17/2022,Karlens Milk,575.00,0,Expenses:Food:Groceries,-575.00,TRUE,TRUE
6/17/2022,Labanos,35.00,0,Expenses:Food:Groceries,-35.00,TRUE,TRUE
6/17/2022,Lemon,50.00,0,Expenses:Food:Groceries,-50.00,TRUE,TRUE
6/17/2022,Luya,60.00,0,Expenses:Food:Groceries,-60.00,TRUE,TRUE
6/17/2022,Mango,80.00,0,Expenses:Food:Groceries,-80.00,TRUE,TRUE
6/17/2022,Michelle Food Allowance,500.00,0,Liabilities:Other:Michelle Loan:Allowance,-500.00,TRUE,TRUE
6/17/2022,Orange,45.00,0,Expenses:Food:Groceries,-45.00,TRUE,TRUE
6/17/2022,Pansit,180.00,0,Expenses:Food:Groceries,-180.00,TRUE,TRUE
6/17/2022,Parsley,45.00,0,Expenses:Food:Groceries,-45.00,TRUE,TRUE
6/17/2022,Pipino,48.00,0,Expenses:Food:Groceries,-48.00,TRUE,TRUE
6/17/2022,Pork Tenderlion,356.00,0,Expenses:Food:Groceries,-356.00,TRUE,TRUE
6/17/2022,Repolyo,76.00,0,Expenses:Food:Groceries,-76.00,TRUE,TRUE
6/17/2022,Romain,200.00,0,Expenses:Food:Groceries,-200.00,TRUE,TRUE
6/17/2022,Salted Egg,45.00,0,Expenses:Food:Groceries,-45.00,TRUE,TRUE
6/17/2022,Santis Rider,170.00,0,Expenses:Food:Groceries,-170.00,TRUE,TRUE
6/17/2022,Sitaw,40.00,0,Expenses:Food:Groceries,-40.00,TRUE,TRUE
6/17/2022,Talong,42.00,0,Expenses:Food:Groceries,-42.00,TRUE,TRUE
6/17/2022,Tilapya,250.00,0,Expenses:Food:Groceries,-250.00,TRUE,TRUE
6/17/2022,Walis with Stand,220.00,0,Expenses:Household Supplies,-220.00,TRUE,TRUE
6/17/2022,Wansoy,130.00,0,Expenses:Food:Groceries,-130.00,TRUE,TRUE
6/17/2022,Zucchini,98.00,0,Expenses:Food:Groceries,-98.00,TRUE,TRUE
6/18/2022,Alessi Tennis,800.00,0,Expenses:Childcare:Extracurricular Activities,-800.00,TRUE,TRUE
6/18/2022,order night,1320.00,0,Expenses:Food:Dining,-1320.00,TRUE,TRUE
6/20/2022,Alessi Swimming,1000.00,0,Expenses:Childcare:Extracurricular Activities,-1000.00,TRUE,TRUE
6/20/2022,Alessi Tennis,300.00,0,Expenses:Childcare:Extracurricular Activities,-300.00,TRUE,TRUE
6/20/2022,ARC,440.00,0,Expenses:Utilities:Drinking Water,-440.00,TRUE,TRUE
6/20/2022,Flower from Neighbor,300.00,0,Expenses:Household Supplies,-300.00,TRUE,TRUE
6/20/2022,Mam B,50.00,0,Expenses:Transportation:Parking,-50.00,TRUE,TRUE
6/20/2022,Tennis Rocket Bag,800.00,0,Expenses:Childcare:Extracurricular Activities,-800.00,TRUE,TRUE
6/23/2022,Fresh Milk,460.00,0,Expenses:Food:Groceries,-460.00,TRUE,TRUE
6/23/2022,Pork Tender Loin,315.00,0,Expenses:Food:Groceries,-315.00,TRUE,TRUE
6/23/2022,Santis Rider,170.00,0,Expenses:Food:Groceries,-170.00,TRUE,TRUE
6/23/2022,Truffle Cheese,520.00,0,Expenses:Food:Groceries,-520.00,TRUE,TRUE
6/24/2022,1417 atm withdrawal-other bank,0,4000.00,Assets:Current Assets:Banks Local:BPI ATM House,4000.00,TRUE,TRUE
6/24/2022,1417 atm withdrawal-other bank,0,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,TRUE,TRUE
6/24/2022,Apple,90.00,0,Expenses:Food:Groceries,-90.00,TRUE,TRUE
6/24/2022,Ara Food Allowance,1000.00,0,Liabilities:Other:Ara Loan:Allowance,-1000.00,TRUE,TRUE
6/24/2022,Banna,70.00,0,Expenses:Food:Groceries,-70.00,TRUE,TRUE
6/24/2022,Basil,60.00,0,Expenses:Food:Groceries,-60.00,TRUE,TRUE
6/24/2022,Bell Pepper,50.00,0,Expenses:Food:Groceries,-50.00,TRUE,TRUE
6/24/2022,Brocolli,199.00,0,Expenses:Food:Groceries,-199.00,TRUE,TRUE
6/24/2022,Cactus,150.00,0,Expenses:Household Supplies,-150.00,TRUE,TRUE
6/24/2022,Calamansi Syrup,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
6/24/2022,Carrots,145.00,0,Expenses:Food:Groceries,-145.00,TRUE,TRUE
6/24/2022,Celery,120.00,0,Expenses:Food:Groceries,-120.00,TRUE,TRUE
6/24/2022,Curry,60.00,0,Expenses:Food:Groceries,-60.00,TRUE,TRUE
6/24/2022,Egg,230.00,0,Expenses:Food:Groceries,-230.00,TRUE,TRUE
6/24/2022,Elmer Salary,800.00,0,Expenses:Professional Fees,-800.00,TRUE,TRUE
6/24/2022,F. Beans,70.00,0,Expenses:Food:Groceries,-70.00,TRUE,TRUE
6/24/2022,Flower,300.00,0,Expenses:Food:Groceries,-300.00,TRUE,TRUE
6/24/2022,Flowers,300.00,0,Expenses:Food:Groceries,-300.00,TRUE,TRUE
6/24/2022,Honey and Grab,970.00,0,Expenses:Household Supplies,-970.00,TRUE,TRUE
6/24/2022,Kalabasa,240.00,0,Expenses:Food:Groceries,-240.00,TRUE,TRUE
6/24/2022,Kamatis,70.00,0,Expenses:Food:Groceries,-70.00,TRUE,TRUE
6/24/2022,King Prawn 1.200 kg,1200.00,0,Expenses:Food:Groceries,-1200.00,TRUE,TRUE
6/24/2022,Leeks,20.00,0,Expenses:Food:Groceries,-20.00,TRUE,TRUE
6/24/2022,Lemon,50.00,0,Expenses:Food:Groceries,-50.00,TRUE,TRUE
6/24/2022,Lemon Grass,25.00,0,Expenses:Food:Groceries,-25.00,TRUE,TRUE
6/24/2022,Luya,45.00,0,Expenses:Food:Groceries,-45.00,TRUE,TRUE
6/24/2022,Mango,120.00,0,Expenses:Food:Groceries,-120.00,TRUE,TRUE
6/24/2022,Michelle Food Allowance,1000.00,0,Liabilities:Other:Michelle Loan:Allowance,-1000.00,TRUE,TRUE
6/24/2022,Mint,60.00,0,Expenses:Food:Groceries,-60.00,TRUE,TRUE
6/24/2022,Onion Red,50.00,0,Expenses:Food:Groceries,-50.00,TRUE,TRUE
6/24/2022,Onion White/red,120.00,0,Expenses:Food:Groceries,-120.00,TRUE,TRUE
6/24/2022,Orange,45.00,0,Expenses:Food:Groceries,-45.00,TRUE,TRUE
6/24/2022,Pansit,160.00,0,Expenses:Food:Groceries,-160.00,TRUE,TRUE
6/24/2022,Pipino,87.00,0,Expenses:Food:Groceries,-87.00,TRUE,TRUE
6/24/2022,Potatoes,80.00,0,Expenses:Food:Groceries,-80.00,TRUE,TRUE
6/24/2022,Romain,320.00,0,Expenses:Food:Groceries,-320.00,TRUE,TRUE
6/24/2022,Saba,130.00,0,Expenses:Food:Groceries,-130.00,TRUE,TRUE
6/24/2022,Salmon 800g,850.00,0,Expenses:Food:Groceries,-850.00,TRUE,TRUE
6/24/2022,Salted Egg,45.00,0,Expenses:Food:Groceries,-45.00,TRUE,TRUE
6/24/2022,Sitsaro,60.00,0,Expenses:Food:Groceries,-60.00,TRUE,TRUE
6/24/2022,Talong,45.00,0,Expenses:Food:Groceries,-45.00,TRUE,TRUE
6/24/2022,Tuyo,120.00,0,Expenses:Food:Groceries,-120.00,TRUE,TRUE
6/24/2022,Wansoy,100.00,0,Expenses:Food:Groceries,-100.00,TRUE,TRUE
6/24/2022,Washing Repair,1000.00,0,Expenses:Professional Fees,-1000.00,TRUE,TRUE
6/24/2022,Zucchinni,130.00,0,Expenses:Food:Groceries,-130.00,TRUE,TRUE
6/25/2022,Order Night,635.00,0,Expenses:Food:Dining,-635.00,TRUE,TRUE
6/27/2022,Alessi Swimming,1000.00,0,Expenses:Childcare:Extracurricular Activities,-1000.00,TRUE,TRUE
6/27/2022,FED EX Delivery Fee,577.00,0,Expenses:Professional Fees,-577.00,TRUE,TRUE
6/30/2022,1411 atm withdrawal,0,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,TRUE,TRUE
6/30/2022,1411 atm withdrawal,0,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,TRUE,TRUE
6/30/2022,adjustment,358.00,0,Expenses:Miscellaneous:Adjustment,-358.00,TRUE,TRUE
6/30/2022,Alessi Soccer,1000.00,0,Expenses:Childcare:Extracurricular Activities,-1000.00,TRUE,TRUE
6/30/2022,alessi tennis,800.00,0,Expenses:Childcare:Extracurricular Activities,-800.00,TRUE,TRUE
6/30/2022,ARC,480.00,0,Expenses:Utilities:Drinking Water,-480.00,TRUE,TRUE
6/30/2022,Beef Brisket,333.00,0,Expenses:Food:Groceries,-333.00,TRUE,TRUE
6/30/2022,Karlens Fresh Milk,690.00,0,Expenses:Food:Groceries,-690.00,TRUE,TRUE
6/30/2022,LG Crisper,1265.00,0,Expenses:Household Supplies,-1265.00,TRUE,TRUE
6/30/2022,Santis Rider,170.00,0,Expenses:Food:Groceries,-170.00,TRUE,TRUE
6/30/2022,Spray Faucet,450.00,0,Expenses:Household Supplies,-450.00,TRUE,TRUE
6/30/2022,Summit 5X,800.00,0,Expenses:Gifts,-800.00,TRUE,TRUE
7/1/2022,6pcs Herbs,600.00,0,Expenses:Food:Groceries,-600.00,TRUE,TRUE
7/1/2022,Alessi Fresh Lapu-Lapu,650.00,0,Expenses:Food:Groceries,-650.00,TRUE,TRUE
7/1/2022,Apple,100.00,0,Expenses:Food:Groceries,-100.00,TRUE,TRUE
7/1/2022,Ara Food Allowance,1000.00,0,Liabilities:Other:Ara Loan:Allowance,-1000.00,TRUE,TRUE
7/1/2022,Avocado,70.00,0,Expenses:Food:Groceries,-70.00,TRUE,TRUE
7/1/2022,Banana,80.00,0,Expenses:Food:Groceries,-80.00,TRUE,TRUE
7/1/2022,Basil,45.00,0,Expenses:Food:Groceries,-45.00,TRUE,TRUE
7/1/2022,Bell Pepper,60.00,0,Expenses:Food:Groceries,-60.00,TRUE,TRUE
7/1/2022,Brocolli,180.00,0,Expenses:Food:Groceries,-180.00,TRUE,TRUE
7/1/2022,Cauliflower,120.00,0,Expenses:Food:Groceries,-120.00,TRUE,TRUE
7/1/2022,Celery,95.00,0,Expenses:Food:Groceries,-95.00,TRUE,TRUE
7/1/2022,Chichero,85.00,0,Expenses:Food:Groceries,-85.00,TRUE,TRUE
7/1/2022,Egg,180.00,0,Expenses:Food:Groceries,-180.00,TRUE,TRUE
7/1/2022,Elmer Salary,800.00,0,Expenses:Professional Fees,-800.00,TRUE,TRUE
7/1/2022,F. Beans,80.00,0,Expenses:Food:Groceries,-80.00,TRUE,TRUE
7/1/2022,Flowers,600.00,0,Expenses:Food:Groceries,-600.00,TRUE,TRUE
7/1/2022,Flowers,250.00,0,Expenses:Food:Groceries,-250.00,TRUE,TRUE
7/1/2022,Gata,35.00,0,Expenses:Food:Groceries,-35.00,TRUE,TRUE
7/1/2022,Kamatis,125.00,0,Expenses:Food:Groceries,-125.00,TRUE,TRUE
7/1/2022,Michelle Food Allowance,1000.00,0,Liabilities:Other:Michelle Loan:Allowance,-1000.00,TRUE,TRUE
7/1/2022,Mint,80.00,0,Expenses:Food:Groceries,-80.00,TRUE,TRUE
7/1/2022,Orange,50.00,0,Expenses:Food:Groceries,-50.00,TRUE,TRUE
7/1/2022,Pansit,180.00,0,Expenses:Food:Groceries,-180.00,TRUE,TRUE
7/1/2022,Parsley,45.00,0,Expenses:Food:Groceries,-45.00,TRUE,TRUE
7/1/2022,Pipino,87.00,0,Expenses:Food:Groceries,-87.00,TRUE,TRUE
7/1/2022,Pot M4,180.00,0,Expenses:Household Supplies,-180.00,TRUE,TRUE
7/1/2022,Pot Plants,180.00,0,Expenses:Household Supplies,-180.00,TRUE,TRUE
7/1/2022,Pot S6,420.00,0,Expenses:Household Supplies,-420.00,TRUE,TRUE
7/1/2022,Romain,240.00,0,Expenses:Food:Groceries,-240.00,TRUE,TRUE
7/1/2022,Salted Egg,90.00,0,Expenses:Food:Groceries,-90.00,TRUE,TRUE
7/1/2022,Soil,150.00,0,Expenses:Household Supplies,-150.00,TRUE,TRUE
7/1/2022,Talong,40.00,0,Expenses:Food:Groceries,-40.00,TRUE,TRUE
7/1/2022,Taxi,120.00,0,Expenses:Transportation:Public,-120.00,TRUE,TRUE
7/1/2022,Tuyo,160.00,0,Expenses:Food:Groceries,-160.00,TRUE,TRUE
7/1/2022,Wansoy,150.00,0,Expenses:Food:Groceries,-150.00,TRUE,TRUE
7/1/2022,Zucchinni,55.00,0,Expenses:Food:Groceries,-55.00,TRUE,TRUE
7/2/2022,Alessi lunch playdate,600.00,0,Expenses:Food:Dining,-600.00,TRUE,TRUE
7/2/2022,Alessi Playdate Pizza,850.00,0,Expenses:Food:Dining,-850.00,TRUE,TRUE
7/2/2022,Alessi Tennis,800.00,0,Expenses:Childcare:Extracurricular Activities,-800.00,TRUE,TRUE
7/2/2022,ara overtime payment BOHOL,1800.00,0,Expenses:Household Staff:Ara:OT,-1800.00,TRUE,TRUE
7/2/2022,Dinner Order Night,920.00,0,Expenses:Food:Dining,-920.00,TRUE,TRUE
7/4/2022,Ara Overtime Payment,1800.00,0,Expenses:Household Staff:Ara:OT,-1800.00,TRUE,TRUE
7/4/2022,Lunch Order Playdate,600.00,0,Expenses:Food:Dining,-600.00,TRUE,TRUE
7/4/2022,Rolly Salary,2500.00,0,Expenses:Professional Fees,-2500.00,TRUE,TRUE
7/4/2022,Summit Water,980.00,0,Expenses:Gifts,-980.00,TRUE,TRUE
7/7/2022,1411 atm withdrawal,0,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,TRUE,TRUE
7/7/2022,1411 atm withdrawal,0,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,TRUE,TRUE
7/7/2022,Apple Sausage,296.00,0,Expenses:Food:Groceries,-296.00,TRUE,TRUE
7/7/2022,mam B,50.00,0,Expenses:Transportation:Parking,-50.00,TRUE,TRUE
7/7/2022,Santis Rider,460.00,0,Expenses:Food:Groceries,-460.00,TRUE,TRUE
7/8/2022,Ara Food Allowance,1000.00,0,Liabilities:Other:Ara Loan:Allowance,-1000.00,TRUE,TRUE
7/8/2022,Egg,130.00,0,Expenses:Food:Groceries,-130.00,TRUE,TRUE
7/8/2022,Elmer Salary,800.00,0,Expenses:Professional Fees,-800.00,TRUE,TRUE
7/8/2022,Flowers,350.00,0,Expenses:Food:Groceries,-350.00,TRUE,TRUE
7/8/2022,Kamatis,60.00,0,Expenses:Food:Groceries,-60.00,TRUE,TRUE
7/8/2022,Lettuce,70.00,0,Expenses:Food:Groceries,-70.00,TRUE,TRUE
7/8/2022,Michelle Food Allowance,1000.00,0,Liabilities:Other:Michelle Loan:Allowance,-1000.00,TRUE,TRUE
7/8/2022,Pansit,160.00,0,Expenses:Food:Groceries,-160.00,TRUE,TRUE
7/9/2022,Lalamove mam B pick up,100.00,0,Expenses:Professional Fees,-100.00,TRUE,TRUE
7/9/2022,Michelle holiday,650.00,0,Expenses:Household Staff:Michelle:OT,-650.00,TRUE,TRUE
7/9/2022,order night,950.00,0,Expenses:Food:Dining,-950.00,TRUE,TRUE
7/10/2022,Michelle overtime,325.00,0,Expenses:Household Staff:Michelle:OT,-325.00,TRUE,TRUE
7/12/2022,ARC,860.00,0,Expenses:Utilities:Drinking Water,-860.00,TRUE,TRUE
7/13/2022,ara food allowance x3,3000.00,0,Liabilities:Other:Ara Loan:Allowance,-3000.00,TRUE,TRUE
7/13/2022,Elmer salary x3,2400.00,0,Expenses:Professional Fees,-2400.00,TRUE,TRUE
7/13/2022,Gasul,1013.00,0,Expenses:Household Supplies,-1013.00,TRUE,TRUE
7/13/2022,Javit,6000.00,0,Expenses:Professional Fees,-6000.00,TRUE,TRUE
7/13/2022,Knife Sharpening,700.00,0,Expenses:Professional Fees,-700.00,TRUE,TRUE
7/13/2022,michelle food allowance x3,3000.00,0,Liabilities:Other:Michelle Loan:Allowance,-3000.00,TRUE,TRUE
7/14/2022,1417 atm withdrawal-other bank,0,5000.00,Assets:Current Assets:Banks Local:BPI ATM House,5000.00,TRUE,TRUE
7/14/2022,ziploc lazada,467.00,0,Expenses:Household Supplies,-467.00,TRUE,TRUE
7/16/2022,LBC sir Gio,197.00,0,Expenses:Health:Sports,-197.00,TRUE,TRUE
7/16/2022,new paper,450.00,0,Expenses:Household Supplies,-450.00,TRUE,TRUE
7/18/2022,1411 atm withdrawal,0,7000.00,Assets:Current Assets:Banks Local:BPI ATM House,7000.00,TRUE,TRUE
7/19/2022,order night,520.00,0,Expenses:Food:Dining,-520.00,TRUE,TRUE
7/26/2022,boy cart,100.00,0,Expenses:Gifts,-100.00,TRUE,TRUE
7/26/2022,rice 5kg,550.00,0,Expenses:Food:Groceries,-550.00,TRUE,TRUE
7/26/2022,shadows dry food,1200.00,0,Expenses:Household Supplies:Pet Expenses,-1200.00,TRUE,TRUE
7/26/2022,taxi grocerries,200.00,0,Expenses:Transportation:Public,-200.00,TRUE,TRUE
7/26/2022,vet grab,190.00,0,Expenses:Transportation:Public,-190.00,TRUE,TRUE
7/26/2022,vet taxi,230.00,0,Expenses:Transportation:Public,-230.00,TRUE,TRUE
7/28/2022,1417 atm withdrawal-other bank,0,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,TRUE,TRUE
7/28/2022,1417 atm withdrawal-other bank,0,9000.00,Assets:Current Assets:Banks Local:BPI ATM House,9000.00,TRUE,TRUE
7/28/2022,apple sassauge,285.00,0,Expenses:Food:Groceries,-285.00,TRUE,TRUE
7/28/2022,buchette blanc cheese,260.00,0,Expenses:Food:Groceries,-260.00,TRUE,TRUE
7/28/2022,calamansi,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
7/28/2022,cheese dog,193.00,0,Expenses:Food:Groceries,-193.00,TRUE,TRUE
7/28/2022,cheese dog,191.00,0,Expenses:Food:Groceries,-191.00,TRUE,TRUE
7/28/2022,dishwashing zip,235.00,0,Expenses:Household Supplies,-235.00,TRUE,TRUE
7/28/2022,gooda cheese,365.00,0,Expenses:Food:Groceries,-365.00,TRUE,TRUE
7/28/2022,grab fee shadows medicine,220.00,0,Expenses:Professional Fees,-220.00,TRUE,TRUE
7/28/2022,honey,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
7/28/2022,karlens milk,755.00,0,Expenses:Food:Groceries,-755.00,TRUE,TRUE
7/28/2022,lalamove honey,250.00,0,Expenses:Professional Fees,-250.00,TRUE,TRUE
7/28/2022,lemon juice squizer,95.00,0,Expenses:Food:Groceries,-95.00,TRUE,TRUE
7/28/2022,lime juice squicer,95.00,0,Expenses:Food:Groceries,-95.00,TRUE,TRUE
7/28/2022,parmesan cheese,480.00,0,Expenses:Food:Groceries,-480.00,TRUE,TRUE
7/28/2022,Santis Rider,200.00,0,Expenses:Food:Groceries,-200.00,TRUE,TRUE
7/28/2022,shadows medicine,1600.00,0,Expenses:Household Supplies:Pet Expenses,-1600.00,TRUE,TRUE
7/28/2022,tuna fillet,419.00,0,Expenses:Food:Groceries,-419.00,TRUE,TRUE
7/28/2022,yogurt,360.00,0,Expenses:Food:Groceries,-360.00,TRUE,TRUE
7/29/2022,Dishwashing joy,245.00,0,Expenses:Household Supplies,-245.00,TRUE,TRUE
7/29/2022,fertilizer,350.00,0,Expenses:Professional Fees,-350.00,TRUE,TRUE
7/29/2022,herbs,150.00,0,Expenses:Food:Groceries,-150.00,TRUE,TRUE
7/29/2022,shadows dry food,900.00,0,Expenses:Household Supplies:Pet Expenses,-900.00,TRUE,TRUE
7/30/2022,order night,765.00,0,Expenses:Food:Dining,-765.00,TRUE,TRUE
7/31/2022,ara overtime,650.00,0,Expenses:Household Staff:Ara:OT,-650.00,TRUE,TRUE
7/31/2022,electrician,800.00,0,Expenses:Professional Fees,-800.00,TRUE,TRUE
7/31/2022,guest room lights,1150.00,0,Assets:Current Assets:Cash Local:Cash in Wallet (BE),-1150.00,TRUE,TRUE
7/31/2022,michelle overtime,650.00,0,Expenses:Household Staff:Michelle:OT,-650.00,TRUE,TRUE
7/31/2022,smart sim card,160.00,0,Expenses:Household Staff:Ara:Load,-160.00,TRUE,TRUE
8/1/2022,salt lamp bulb,180.00,0,Expenses:Household Supplies,-180.00,TRUE,TRUE
8/1/2022,shadows food,1900.00,0,Expenses:Household Supplies:Pet Expenses,-1900.00,TRUE,TRUE
8/2/2022,apple,150.00,0,Expenses:Food:Groceries,-150.00,TRUE,TRUE
8/2/2022,dragon fruit,165.00,0,Expenses:Food:Groceries,-165.00,TRUE,TRUE
8/2/2022,flowers,600.00,0,Expenses:Food:Groceries,-600.00,TRUE,TRUE
8/2/2022,guest juice,1430.00,0,Expenses:Food:Groceries,-1430.00,TRUE,TRUE
8/2/2022,kiwi,120.00,0,Expenses:Food:Groceries,-120.00,TRUE,TRUE
8/2/2022,orange,95.00,0,Expenses:Food:Groceries,-95.00,TRUE,TRUE
8/4/2022,1411 atm withdrawal,0,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,TRUE,TRUE
8/4/2022,1411 atm withdrawal,0,3000.00,Assets:Current Assets:Banks Local:BPI ATM House,3000.00,TRUE,TRUE
8/4/2022,ara grab OB.GYN,225.00,0,Expenses:Transportation:Public,-225.00,TRUE,TRUE
8/4/2022,ara load,750.00,0,Expenses:Utilities:Mobile,-750.00,TRUE,TRUE
8/4/2022,ara taxi OB.GYN,250.00,0,Expenses:Transportation:Public,-250.00,TRUE,TRUE
8/5/2022,ara food allowance,1000.00,0,Liabilities:Other:Ara Loan:Allowance,-1000.00,TRUE,TRUE
8/5/2022,elmer salary,800.00,0,Expenses:Professional Fees,-800.00,TRUE,TRUE
8/5/2022,messy bessy dishwashing,750.00,0,Expenses:Household Supplies,-750.00,TRUE,TRUE
8/5/2022,michelle food allowance,1000.00,0,Liabilities:Other:Michelle Loan:Allowance,-1000.00,TRUE,TRUE
8/5/2022,rolly salary,2500.00,0,Expenses:Professional Fees,-2500.00,TRUE,TRUE
8/5/2022,sanlo market,235.00,0,Expenses:Food:Groceries,-235.00,TRUE,TRUE
8/6/2022,Adjustment,0,650.00,Expenses:Miscellaneous:Adjustment,650.00,TRUE,TRUE
8/6/2022,ara grab makati med,180.00,0,Expenses:Professional Fees,-180.00,TRUE,TRUE
8/6/2022,ara taxi makati med,100.00,0,Expenses:Transportation:Public,-100.00,TRUE,TRUE
8/6/2022,order night,700.00,0,Expenses:Food:Dining,-700.00,TRUE,TRUE
8/9/2022,ARC,750.00,0,Expenses:Utilities:Drinking Water,-750.00,TRUE,TRUE
8/9/2022,knife sharpening,590.00,0,Expenses:Professional Fees,-590.00,TRUE,TRUE
8/10/2022,bread flour,321.00,0,Expenses:Food:Groceries,-321.00,TRUE,TRUE
8/10/2022,salt lamp bulb e12,177.00,0,Expenses:Household Supplies,-177.00,TRUE,TRUE
8/10/2022,salt lamp bulb e13,196.00,0,Expenses:Household Supplies,-196.00,TRUE,TRUE
8/11/2022,1417 atm withdrawal-other bank,0,10000.00,Assets:Current Assets:Banks Local:BPI ATM House,10000.00,TRUE,TRUE
8/11/2022,1417 atm withdrawal-other bank,0,5000.00,Assets:Current Assets:Banks Local:BPI ATM House,5000.00,TRUE,TRUE
8/11/2022,cart boy,100.00,0,Expenses:Gifts,-100.00,TRUE,TRUE
8/11/2022,taxi,200.00,0,Expenses:Transportation:Public,-200.00,TRUE,TRUE
8/11/2022,tennis,3000.00,0,Expenses:Health:Sports,-3000.00,TRUE,TRUE
8/12/2022,alugbati,30.00,0,Expenses:Food:Groceries,-30.00,TRUE,TRUE
8/12/2022,apple,160.00,0,Expenses:Food:Groceries,-160.00,TRUE,TRUE
8/12/2022,ara food allowance,1000.00,0,Liabilities:Other:Ara Loan:Allowance,-1000.00,TRUE,TRUE
8/12/2022,avocado,180.00,0,Expenses:Food:Groceries,-180.00,TRUE,TRUE
8/12/2022,banana,240.00,0,Expenses:Food:Groceries,-240.00,TRUE,TRUE
8/12/2022,cambozola,507.00,0,Expenses:Food:Groceries,-507.00,TRUE,TRUE
8/12/2022,carrots,85.00,0,Expenses:Food:Groceries,-85.00,TRUE,TRUE
8/12/2022,celery,65.00,0,Expenses:Food:Groceries,-65.00,TRUE,TRUE
8/12/2022,corriander,90.00,0,Expenses:Food:Groceries,-90.00,TRUE,TRUE
8/12/2022,dragon fruit,190.00,0,Expenses:Food:Groceries,-190.00,TRUE,TRUE
8/12/2022,egg,280.00,0,Expenses:Food:Groceries,-280.00,TRUE,TRUE
8/12/2022,flowers,550.00,0,Expenses:Food:Groceries,-550.00,TRUE,TRUE
8/12/2022,grapes,120.00,0,Expenses:Food:Groceries,-120.00,TRUE,TRUE
8/12/2022,healthy option,900.00,0,Expenses:Health:Alternative,-900.00,TRUE,TRUE
8/12/2022,kamatis,60.00,0,Expenses:Food:Groceries,-60.00,TRUE,TRUE
8/12/2022,karlens milk,687.00,0,Expenses:Food:Groceries,-687.00,TRUE,TRUE
8/12/2022,kiwi,240.00,0,Expenses:Food:Groceries,-240.00,TRUE,TRUE
8/12/2022,manchego cheese,690.00,0,Expenses:Food:Groceries,-690.00,TRUE,TRUE
